Unnamed: 0,UserID,Name,Location,Total_Distance,Steps,Calories_Burned,Minutes,OverallActivity,Very_Active_Distance,Moderately_Active_Distance,Light_Active_Distance,Sedentary_Active_Distance,Very_Active_Minutes,Fairly_Active_Minutes,Lightly_Active_Minutes,Sedentary_Minutes,WeightedMinutes,NormalizedWeightedMinutes,RawVO2,VO2_Max_Estimate,VO2_Max_Refined
287,8782937,Earl,NSW,5.980000019,8859,1970,383,304.839,0.129999995,0.370000005,5.46999979,0.01,2,10,371,1057,397,0.4391592920353982,1.6205469986136496,20.0,20.983814098114884
288,7526818,David,NSW,6.909999847,8712,3784,286,347.8219998,1.340000033,1.059999943,4.5,0.0,71,20,195,822,448,0.49557522123893805,1.850520116869323,21.564265223608544,22.60742510382775
289,6491590,Kyle,NSW,8.180000305,11256,3300,341,354.9360003,0.360000014,2.529999971,5.300000191,0.0,5,58,278,1099,409,0.4524336283185841,1.9237742117094392,22.417901298919144,23.81902790998905
290,7512440,Rachel,SA,5.539999962,8168,2096,372,304.508,2.900000095,0.0,2.640000105,0.0,46,0,326,1068,464,0.5132743362831859,1.6862798710488198,20.0,20.90707682056692
291,7555968,Michelle,WA,4.730000019,6905,1908,356,285.035,0.0,0.0,4.699999809,0.029999999,0,0,356,1084,356,0.3938053097345133,1.3648073572949952,20.0,20.76681751297926
292,9837590,Jason,NSW,0.920000017,1326,2195,27,125.496,0.730000019,0.0,0.180000007,0.0,10,0,17,1413,47,0.051991150442477874,0.21870495945663693,20.0,20.147255615092035
293,2172622,John,NSW,1.450000048,2090,2324,82,160.74,0.07,0.239999995,1.139999986,0.0,1,6,75,1358,90,0.09955752212389381,0.3799452748204761,20.0,20.232099725145062
294,3503771,Curtis,NSW,9.329999924,12954,2638,335,321.6839999,4.429999828,0.419999987,4.46999979,0.0,52,10,273,1105,449,0.49668141592920356,2.1526814843054884,25.085376833432687,26.889735485812192
295,4177825,Kimberly,WA,7.769999981,12207,1859,291,258.427,3.349999905,1.159999967,3.25999999,0.0,46,31,214,746,414,0.4579646017699115,1.886368189683786,21.982005805231683,23.47196579781595
296,1996161,Nicole,SA,7.670000076,9454,3145,313,330.8740001,0.0,0.0,7.670000076,0.0,0,0,313,729,313,0.34623893805309736,1.6296173419491509,20.0,21.04989033565618
297,5183839,Richard,VIC,4.480000019,7222,1667,327,258.552,0.0,0.0,4.480000019,0.0,0,0,327,623,327,0.36172566371681414,1.273000777817561,20.0,20.80202115550126
298,4375957,Sarah,SA,7.130000114,10159,2463,321,300.9390001,1.039999962,0.970000029,5.119999886,0.0,19,20,282,1119,379,0.4192477876106195,1.7289409398409088,20.147492936072304,21.283995230625504
299,1118834,Michelle,WA,8.119999886,10553,3083,289,317.3229999,1.100000024,1.720000029,5.289999962,0.0,19,42,228,696,369,0.4081858407079646,1.8205683123726741,21.215234348340832,22.458380288417132
300,6893309,Lisa,WA,7.400000095,10538,2380,298,285.9380001,1.940000057,0.959999979,4.5,0.0,25,28,245,1142,376,0.415929203539823,1.754387683982068,20.444025967372507,21.640278754202633
301,6948540,Nicole,SA,8.590000153,13019,1921,291,263.1590002,3.25,0.639999986,4.710000038,0.0,42,16,233,1149,391,0.4325221238938053,1.9275282385541521,22.46164728676222,24.08539134421166
302,5249913,Angel,NSW,10.90999985,14450,2828,540,436.7599999,0.579999983,0.850000024,9.479999542,0.0,7,15,518,502,569,0.629424778761062,2.6205007616616847,30.536913880591573,32.98705633637629
303,5422201,Jill,QLD,15.67000008,19769,3331,289,346.4890001,12.43999958,0.879999995,2.349999905,0.0,121,20,148,1076,551,0.6095132743362832,3.090481039840015,36.013633250521295,39.966844143269874
304,2079600,Martin,VIC,4.829999924,6637,2677,175,232.8169999,0.0,0.579999983,4.25,0.0,0,15,160,1265,190,0.21017699115044247,1.0075489324510178,20.0,20.73705544296066
305,4503157,Sarah,SA,0.920000017,1282,2127,58,137.552,0.0,0.0,0.920000017,0.0,0,0,58,976,58,0.06415929203539823,0.24295380170574474,20.0,20.142369305088984
306,9272874,Leah,WA,3.75,5600,2225,237,239.1,0.0,0.0,3.75,0.0,0,0,237,1142,237,0.26216814159292035,0.9915293898687276,20.0,20.621894000388682
307,9849851,Michelle,WA,2.690000057,4112,1776,272,231.6020001,0.0,0.0,2.680000067,0.0,0,0,272,443,272,0.3008849557522124,0.8996557942479412,20.0,20.456647880285406
308,2985588,Lisa,WA,1.24000001,1786,2338,87,163.426,0.0,0.0,1.24000001,0.0,0,0,87,1353,87,0.09623893805309734,0.3454508418693318,20.0,20.19833976512396
309,9640059,Joseph,NSW,7.289999962,10688,2944,260,295.178,3.529999971,1.230000019,2.50999999,0.0,67,69,124,671,463,0.5121681415929203,1.932279931259961,22.51701915807292,23.85332444562384
310,5197355,Kristin,WA,3.079999924,4571,1779,234,213.6009999,0.0,0.0,3.069999933,0.0,0,0,234,1206,234,0.2588495575221239,0.8928922765348434,20.0,20.507620977817265
311,2752683,Daniel,NSW,3.410000086,5057,1724,195,192.1670001,0.0,0.0,3.400000095,0.0,0,0,195,1245,195,0.2157079646017699,0.8576503820572345,20.0,20.561592492851
312,8716868,Monica,WA,7.190000057,10946,2033,263,251.2860001,2.930000067,0.569999993,3.690000057,0.0,51,11,201,732,376,0.415929203539823,1.7293151815557775,20.15185400598103,21.376664211425204
313,2004646,Michele,WA,9.640000343,12533,3283,357,364.8230003,0.699999988,2.0,6.940000057,0.0,14,43,300,537,428,0.47345132743362833,2.136368638333278,24.895281879106143,26.627770664418545
314,1449395,Lisa,WA,6.369999886,7860,2984,271,298.9299999,0.0,0.0,6.369999886,0.0,0,0,271,772,271,0.2997787610619469,1.3818793991480671,20.0,20.872872650545546
315,6143901,Steven,VIC,4.400000095,6132,2975,184,251.2820001,0.0,0.0,3.579999924,0.0,0,0,184,1256,184,0.20353982300884957,0.9463483716767421,20.0,20.68097393042561
316,7754350,Kevin,NSW,2.74000001,4414,1459,192,176.104,0.189999998,0.349999994,2.200000048,0.0,3,8,181,706,206,0.22787610619469026,0.7901775327432515,20.0,20.490185735306365
317,2260386,Laura,WA,2.619999886,4026,1470,199,179.6459999,0.0,0.0,2.599999905,0.0,0,0,199,1241,199,0.22013274336283187,0.7594391104726479,20.0,20.447097365279436
318,8019431,Andrew,NSW,4.570000172,6907,1992,302,262.0770002,0.0,0.0,4.559999943,0.0,0,0,302,1138,302,0.334070796460177,1.2355984773716686,20.0,20.7670396179794
319,4379569,James,NSW,5.179999828,7502,2421,265,266.2319998,2.480000019,0.109999999,2.579999924,0.0,30,2,233,725,327,0.36172566371681414,1.3688458188694164,20.0,20.833115855520695
320,3900603,Mark,VIC,1.370000005,2104,1474,182,168.174,0.0,0.0,1.370000005,0.0,0,0,182,1258,182,0.2013274336283186,0.525184334379305,20.0,20.233654460146035
321,9611474,Michelle,WA,0.01,16,1990,2,100.526,0.0,0.0,0.01,0.0,0,0,2,1438,2,0.0022123893805309734,0.004703604341917986,20.0,20.00177684000111
322,2646711,Tammy,TAS,5.199999809,7753,2115,0,118.7029998,0.0,0.0,0.0,0.0,0,0,0,1440,0,0.0,0.0,20.0,20.860990033038117
323,6587774,Joshua,NSW,6.619999886,8161,3004,270,299.9809999,0.340000004,0.730000019,5.539999962,0.0,4,15,251,757,293,0.3241150442477876,1.4648008588102475,20.0,20.90629945306644
324,7319707,Darlene,QLD,8.029999733,12159,1896,319,274.4889997,1.970000029,0.25,5.809999943,0.0,24,6,289,754,373,0.41261061946902655,1.8202371175671723,21.21137490765634,22.643447466595752
325,8967801,Ricardo,VIC,0.01,17,257,2,13.877,0.0,0.0,0.01,0.0,0,0,2,0,2,0.0022123893805309734,0.004703604341917986,20.0,20.001887892501177
326,2423286,Tina,ACT,5.349999905,8360,3101,400,368.7599999,0.140000001,0.280000001,4.929999828,0.0,6,14,380,634,426,0.47123893805309736,1.5878061197187683,20.0,20.928398900580248
327,4695961,Amanda,VIC,3.170000076,4803,1788,222,208.3730001,0.0,0.0,3.170000076,0.0,0,0,222,1218,222,0.24557522123893805,0.8823114359403659,20.0,20.533385157833365
328,9217316,Sheila,SA,9.43999958,13559,1628,252,230.3989996,1.809999943,4.579999924,2.890000105,0.0,14,96,142,852,376,0.415929203539823,1.9815073824555043,23.09067075158213,24.829122150680952
329,4177945,Darrell,NSW,4.929999828,7155,1497,179,176.4349998,0.860000014,0.589999974,3.470000029,0.0,7,6,166,1261,199,0.22013274336283187,1.0417554352706442,20.0,20.794580637996614
330,8348340,Tara,ACT,4.550000191,6890,2085,318,274.6900002,0.340000004,0.200000003,4.010000229,0.0,5,5,308,1122,333,0.36836283185840707,1.2946238663461496,20.0,20.76515172547822
331,1183062,Gregory,NSW,3.50999999,4503,2547,146,208.363,1.470000029,0.239999995,1.809999943,0.0,18,6,122,1294,188,0.2079646017699115,0.8543744788631875,20.0,20.500069407812546
332,5294539,Joseph,NSW,0.029999999,42,403,4,22.222,0.0,0.0,0.029999999,0.0,0,0,4,2,4,0.004424778761061947,0.011521430397614683,20.0,20.004664205002914
333,7095929,Daniel,NSW,17.95000076,22988,3577,344,391.7880008,13.13000011,1.549999952,3.25999999,0.0,129,33,182,1096,635,0.702433628318584,3.550870901929292,41.37859470208859,46.66031343393352
334,5944505,Ryan,VIC,5.949999809,8294,2798,207,257.6439998,2.0,0.769999981,3.170000076,0.0,30,31,146,1233,298,0.32964601769911506,1.4004976766661719,20.0,20.92106943557567
335,1803328,Jessica,QLD,4.579999924,6831,2432,317,291.5109999,0.0,0.0,4.579999924,0.0,0,0,317,706,317,0.3506637168141593,1.2672962543771709,20.0,20.758599627974125
336,5062958,Lee,NSW,2.769999981,4188,1659,165,172.408,0.0,0.519999981,2.25,0.0,0,14,151,709,179,0.19800884955752213,0.7405974004222322,20.0,20.46508787029068
337,2043233,Catherine,QLD,9.25,14673,1947,303,272.773,3.559999943,1.419999957,4.269999981,0.0,52,34,217,712,441,0.48783185840707965,2.1242515600242564,24.754080555214014,26.770886263238417
338,7468703,William,VIC,9.550000191,13928,2174,349,306.6780002,4.28000021,0.189999998,5.090000153,0.0,48,4,297,639,449,0.49668141592920356,2.1779135926363207,25.379408695738192,27.342175037470287
339,1529525,Paul,VIC,6.679999828,8232,2990,265,296.9119998,0.0,0.569999993,6.099999905,0.0,0,12,253,746,277,0.3064159292035398,1.4306845754309738,20.0,20.914184180571365
340,1176615,Barbara,VIC,6.820000172,10091,2752,237,273.0110002,3.75,0.699999988,2.369999886,0.0,69,39,129,706,414,0.4579646017699115,1.767291335021113,20.59439328887432,21.748328837768128
341,5381932,Jonathan,NSW,9.340000153,12850,3324,325,350.8900002,0.720000029,4.090000153,4.539999962,0.0,10,94,221,1115,439,0.4856194690265487,2.1297149844539627,24.817746295649542,26.588523051800998
342,7665088,Jeanne,QLD,1.929999948,2971,1002,107,108.5009999,0.0,0.0,1.919999957,0.01,0,0,107,890,107,0.11836283185840708,0.477954243973059,20.0,20.32993697770621
343,8474447,Aaron,NSW,5.369999886,7948,1956,389,305.6179999,0.0,0.0,5.360000134,0.0,0,0,389,1051,389,0.4303097345132743,1.5201194773046536,20.0,20.882645270551656
344,5601020,Sara,SA,5.059999943,7525,1878,341,276.9849999,0.0,0.209999993,4.829999924,0.02,0,7,334,1099,348,0.38495575221238937,1.3956633133575636,20.0,20.83567006302229
345,8006454,Judy,QLD,4.239999771,6155,2248,193,219.2949998,2.0,0.289999992,1.950000048,0.0,25,6,162,1247,249,0.2754424778761062,1.0806831372416075,20.0,20.683528137927205
346,4612610,Emily,QLD,4.949999809,7373,1907,359,287.1729998,0.0,0.0,4.949999809,0.0,0,0,359,1081,359,0.3971238938053097,1.4020567743446124,20.0,20.81879008301174
347,8031883,Michael,VIC,6.409999847,10039,1788,282,246.8489998,2.920000076,0.209999993,3.279999971,0.0,39,5,238,709,365,0.40376106194690264,1.6087598780750978,20.0,21.114856048196785
348,3164367,Chad,NSW,8.979999542,12798,2797,356,339.6279995,2.220000029,1.210000038,5.559999943,0.0,57,28,271,1084,498,0.5508849557522124,2.2241732509742937,25.91847635161497,27.760307942430753
349,1144356,Elizabeth,QLD,7.349999905,10252,3879,405,414.0519999,0.670000017,1.039999962,5.579999924,0.0,13,46,346,531,477,0.5276548672566371,1.969330653854012,22.948774317858025,24.25514503501664
350,9744220,Mark,VIC,7.880000114,10243,2885,261,292.8730001,1.080000043,0.50999999,6.300000191,0.0,14,8,239,584,297,0.32853982300884954,1.609003990909679,20.0,21.137510758210944
351,9398043,Lee,NSW,8.090000153,10830,4018,359,399.3200002,3.650000095,1.659999967,2.779999971,0.0,110,74,175,670,653,0.7223451327433629,2.417389549578762,28.170041990187777,29.864045459210978
352,2748014,Melanie,WA,4.039999962,5997,1811,239,220.087,0.0,0.379999995,3.660000086,0.0,0,11,228,1201,250,0.27654867256637167,1.0570036076850882,20.0,20.66598184291624
353,8156720,Jennifer,QLD,7.570000172,11596,2026,309,274.9660002,1.370000005,0.790000021,5.409999847,0.0,19,13,277,767,360,0.39823008849557523,1.7362608785568716,20.232792792287125,21.535546701165003
354,3288627,Kevin,NSW,2.910000086,4053,2400,120,186.9630001,1.110000014,0.579999983,1.220000029,0.0,17,18,85,1053,172,0.1902654867256637,0.7440917838106488,20.0,20.45009578278131
355,7517963,Kyle,NSW,9.789999962,12727,3290,342,358.017,1.129999995,0.779999971,7.880000114,0.0,18,18,306,984,396,0.43805309734513276,2.0708789936553105,24.13212558895742,25.83750087628167
356,7597519,Ricky,VIC,5.389999866,8059,2383,305,285.0989999,0.0,0.0,5.389999866,0.0,0,0,305,1135,305,0.33738938053097345,1.3485283518902262,20.0,20.89497209805936
357,1764121,Richard,VIC,3.890000105,5206,2755,175,234.3460001,1.559999943,0.25,2.079999924,0.0,25,9,141,631,234,0.2588495575221239,1.0034564295176276,20.0,20.57813931536134
358,8068121,Kenneth,NSW,9.079999924,12087,4005,368,405.4169999,3.920000076,1.600000024,3.559999943,0.0,115,54,199,695,652,0.7212389380530974,2.559072000297757,29.821079402309575,31.822508574333874
359,4502630,David,NSW,8.289999962,11768,2649,335,320.008,2.50999999,0.930000007,4.849999905,0.0,36,27,272,1105,434,0.48008849557522126,1.9949770951254606,23.24763443646881,24.766711379462038
360,6698848,Robert,VIC,6.28000021,8301,2783,258,282.7310002,0.0,0.0,6.269999981,0.01,0,0,258,1182,258,0.2853982300884956,1.3387684433423805,20.0,20.921846803076157
361,2107677,Shelby,SA,8.670000076,11423,2761,225,270.6430001,2.440000057,0.270000011,5.940000057,0.0,29,5,191,1215,288,0.3185840707964602,1.6619638738605902,20.0,21.268552708292848
362,6738852,Erica,QLD,15.01000023,19542,4900,324,441.5520002,0.980000019,0.400000006,5.619999886,0.0,11,19,294,579,365,0.40376106194690264,2.4617988611355015,28.68754740073556,31.800415894059498
363,1288790,Raven,SA,8.739999771,12453,3158,412,385.0929998,3.329999924,1.110000014,4.309999943,0.0,104,53,255,1028,673,0.7444690265486725,2.5508153836669543,29.72486436025021,31.78024477546549
364,6084921,Christina,QLD,7.010000229,10352,2038,246,242.2620002,1.659999967,1.940000057,3.410000086,0.0,19,32,195,676,316,0.3495575221238938,1.5653748145850463,20.0,21.14961548071851
365,4693305,Kevin,NSW,2.559999943,3421,2489,115,187.9309999,1.429999948,0.140000001,0.99000001,0.0,34,11,70,1099,194,0.21460176991150443,0.741202076859712,20.0,20.379910602737446
366,5466271,Amy,VIC,2.940000057,3703,2741,135,211.1930001,0.0,0.0,2.940000057,0.0,0,0,135,734,135,0.14933628318584072,0.662607486434118,20.0,20.411227407757018
367,5385536,Aaron,NSW,2.650000095,3689,2645,144,210.5890001,0.109999999,0.170000002,2.329999924,0.0,2,8,134,1296,156,0.17256637168141592,0.676240268949992,20.0,20.409672672756045
368,2352695,Justin,NSW,2.410000086,3321,2413,89,170.8810001,0.0,0.0,2.410000086,0.0,0,0,89,1351,89,0.09845132743362832,0.4871013319442459,20.0,20.368805352730504
369,2589228,Russell,VIC,2.680000067,4059,1742,184,185.8390001,0.0,0.0,2.680000067,0.0,0,0,184,1256,184,0.20353982300884957,0.7385707408914091,20.0,20.450762097781727
370,2100567,Bethany,VIC,8.609999657,10613,3172,300,327.8229997,0.079999998,1.879999995,6.650000095,0.0,1,37,262,701,339,0.375,1.796872246815282,20.939102120553923,22.173043600358685
371,8706358,Diana,QLD,1.179999948,1807,1507,104,130.3369999,0.0,0.0,1.179999948,0.0,0,0,104,582,104,0.11504424778761062,0.3684456627605754,20.0,20.20067186762542
372,1049115,Steven,VIC,2.480000019,3702,1792,34,112.782,0.0,0.0,0.349999994,0.0,0,0,34,1265,34,0.03761061946902655,0.30540847564824986,20.0,20.411116355256947
373,6392023,Jason,NSW,1.370000005,2080,1549,87,124.4,0.0,0.0,1.370000005,0.0,0,0,87,1353,87,0.09623893805309734,0.3631078980329924,20.0,20.230989200144368
374,6957515,Thomas,VIC,6.420000076,9524,2266,331,294.7440001,0.409999996,0.469999999,5.460000038,0.0,6,11,314,692,354,0.3915929203539823,1.5855682194196592,20.0,21.05766401066104
375,7232753,Rachel,SA,4.429999828,6697,2030,339,282.1269998,0.0,0.0,4.429999828,0.0,0,0,339,1101,339,0.375,1.2888948504435882,20.0,20.743718592964825
376,6246880,Laura,WA,6.989999771,8614,3006,254,292.9039998,0.670000017,0.219999999,6.090000153,0.0,8,5,241,745,275,0.30420353982300885,1.4582121497574423,20.0,20.956606235597878
377,2404330,Gene,NSW,4.829999924,6643,3008,341,332.3729999,2.390000105,0.349999994,2.089999914,0.01,32,6,303,1099,411,0.45464601769911506,1.4818705176005185,20.0,20.737721757961076
378,1251492,Christopher,NSW,11.05000019,16520,1760,343,287.0700002,1.539999962,6.480000019,3.019999981,0.0,24,143,176,713,534,0.5907079646017699,2.554862642312512,29.772027402719047,32.502996572839926
379,5035851,Zachary,VIC,8.319999695,10930,2786,214,265.5499997,3.130000114,0.569999993,4.570000172,0.0,36,12,166,1226,298,0.32964601769911506,1.6560962431919837,20.0,21.213803825758628
380,1491072,Cynthia,QLD,8.18999958,10499,3093,306,326.3389996,0.07,4.21999979,3.890000105,0.0,1,91,214,1134,399,0.4413716814159292,1.9012716495599344,22.15567706586212,23.44728679136525
381,2086880,Matthew,VIC,4.769999981,6117,2810,250,276.387,0.0,0.0,4.769999981,0.0,0,0,250,1190,250,0.27654867256637167,1.1485369662693352,20.0,20.679308142924565
382,3055723,Loretta,WA,6.079999924,8135,3405,242,305.4649999,3.599999905,0.379999995,2.099999905,0.0,86,16,140,728,430,0.4756637168141593,1.7005985305414226,20.0,20.903412088064634
383,3248988,Karen,QLD,8.390000343,12848,2116,302,278.0380003,1.5,1.200000048,5.679999828,0.0,26,29,247,812,383,0.42367256637168144,1.8853681277612861,21.970352000260732,23.53771968120329
384,3976242,Emily,QLD,9.140000343,12231,4552,396,446.9710003,5.980000019,0.829999983,2.319999933,0.0,200,37,159,525,833,0.9214601769911505,2.9020934398740432,33.818336839813774,36.11508065773078
385,5580081,Jeffrey,NSW,5.25,7937,2130,373,306.187,0.0,0.0,5.230000019,0.0,0,0,373,843,373,0.41261061946902655,1.471803571205203,20.0,20.88142369305089
386,3648790,James,NSW,9.039999962,14371,1949,324,282.861,2.809999943,0.870000005,5.360000134,0.0,41,21,262,732,427,0.4723451327433628,2.0663978276340895,24.079906187659525,26.001405017848345
387,4763024,Andrew,NSW,7.230000019,10780,2324,353,310.71,0.409999996,1.919999957,4.909999847,0.0,6,47,300,680,412,0.4557522123893805,1.815237864367784,21.153118193271645,22.419286682810323
388,5833177,John,NSW,4.820000172,7289,1997,328,275.9590002,0.550000012,0.75,3.5,0.0,8,12,308,1112,356,0.3938053097345133,1.377730619771103,20.0,20.809461673005917
389,9272841,Thomas,VIC,3.950000048,6076,1617,219,200.376,1.149999976,0.910000026,1.889999986,0.0,16,18,185,1221,269,0.2975663716814159,1.0841527486589604,20.0,20.674754990421718
390,4353597,Melissa,WA,5.550000191,8538,1562,227,205.6880002,0.0,0.0,5.539999962,0.01,0,0,227,1213,227,0.25110619469026546,1.1805250647454533,20.0,20.948166245592606
391,9454561,Charles,NSW,8.479999542,11177,1570,192,194.1569995,5.619999886,0.430000007,2.410000086,0.0,50,9,133,781,301,0.3329646017699115,1.6803391534184586,20.0,21.241233793275775
392,3597480,Robert,VIC,8.010000229,11369,2470,269,277.3790002,3.329999924,0.219999999,4.460000038,0.0,44,8,217,1171,365,0.40376106194690264,1.7983676483566904,20.95652815940687,22.27946754497724
393,5197571,Crystal,QLD,11.82999992,15168,3513,371,388.1479999,3.900000095,3.0,4.920000076,0.0,46,67,258,1069,530,0.5862831858407079,2.6335774227451374,30.689297302566946,33.27401793048741
394,7374201,James,NSW,4.150000095,5319,2693,0,144.1190001,0.0,0.0,0.0,0.0,0,0,0,1440,0,0.0,0.0,20.0,20.59068824786918
395,7118900,Heather,QLD,8.149999619,10733,2832,253,286.9829996,1.350000024,0.460000008,6.28000021,0.0,18,11,224,1187,300,0.33185840707964603,1.6445807645904966,20.0,21.191926483244956
396,3922097,Troy,VIC,3.910000086,5014,2650,203,242.9240001,0.0,0.330000013,3.579999924,0.0,0,7,196,1237,210,0.2323008849557522,0.9530458961429231,20.0,20.556817235348014
397,1157164,John,NSW,0.01,8,1349,1,67.968,0.0,0.0,0.01,0.0,0,0,1,1439,1,0.0011061946902654867,0.0033259505261886966,20.0,20.000888420000553
398,1531831,Diana,QLD,7.179999828,10227,2498,336,310.3069998,1.870000005,0.670000017,4.639999866,0.0,24,17,295,1104,401,0.4435840707964602,1.7846382132023633,20.796537906753404,21.97750458085522
399,3989475,Adam,NSW,5.059999943,6580,3073,268,299.2899999,0.209999993,0.400000006,4.449999809,0.0,6,9,253,609,289,0.3196902654867257,1.2718619127643092,20.0,20.730725450456703
400,4369720,Karen,QLD,10.97999954,14816,2832,363,348.8959995,3.789999962,2.119999886,5.050000191,0.02,48,31,284,1077,490,0.5420353982300885,2.439579558700656,28.428624016752476,30.767381302808197
401,5711075,Kayla,QLD,12.01000023,15148,4236,298,387.9580002,6.900000095,0.819999993,4.289999962,0.0,137,16,145,677,588,0.6504424778761062,2.794962309029194,32.56992883917459,35.30942345066195
402,8122313,Daniel,NSW,3.730000019,4933,2044,236,228.863,0.0,0.0,3.730000019,0.0,0,0,236,1204,236,0.2610619469026549,0.9867933253255616,20.0,20.547821982842386
403,7854500,Ronald,VIC,8.350000381,11895,2609,328,314.6950004,2.789999962,0.860000014,4.699999809,0.0,55,20,253,1112,458,0.5066371681415929,2.056798616056288,23.968045774733323,25.551098632894032
404,3640328,Gregory,NSW,10.10999966,15482,2284,346,312.7919997,4.28000021,1.659999967,4.179999828,0.0,69,28,249,756,512,0.5663716814159292,2.3929098408733815,27.88477790345492,30.281913479130477
405,6063778,April,VIC,10.64000034,14365,2997,245,297.3550003,7.639999866,0.449999988,2.539999962,0.0,87,13,145,797,432,0.4778761061946903,2.2549061914832245,26.27660986996719,28.372523142307223
406,4970001,Brent,NSW,4.809999943,6064,3491,209,289.9239999,0.629999995,0.170000002,4.010000229,0.0,63,4,142,802,339,0.375,1.343037593898622,20.0,20.67342236042089
407,1070640,John,NSW,6.880000114,10210,2302,349,306.6900001,0.109999999,0.330000013,6.440000057,0.0,1,9,339,589,360,0.39823008849557523,1.655241086442633,20.0,21.133846025708657
408,5122263,Melinda,WA,5.159999847,7804,1946,242,231.2639998,0.560000002,1.679999948,2.920000076,0.0,9,27,206,781,287,0.3174778761061947,1.2799163223171466,20.0,20.866653710541662
409,5594877,Stephen,VIC,7.440000057,9388,3787,259,335.6780001,2.230000019,0.439999998,4.78000021,0.0,82,8,169,763,431,0.47676991150442477,1.8833927282350873,21.947332504867397,23.09140400910513
410,2355531,Laurie,WA,7.070000172,10414,1501,205,195.0340002,2.670000076,1.980000019,2.410000086,0.0,41,40,124,691,327,0.36172566371681414,1.5991874513935789,20.0,21.156500735722812
411,1675510,Elizabeth,QLD,6.21999979,8330,3192,216,282.1499998,4.119999886,0.340000004,1.75999999,0.0,87,16,113,773,406,0.4491150442477876,1.671375326163181,20.0,20.92506732557817
412,4741196,Vanessa,ACT,12.21000004,18134,2159,332,304.294,6.400000095,0.409999996,5.409999847,0.0,78,11,243,1108,499,0.5519911504424779,2.5961147834759353,30.252742043419502,33.29893002318224
413,7990102,Caitlin,QLD,6.28000021,9762,1745,272,239.2920002,2.140000105,1.25999999,2.829999924,0.0,29,34,209,726,364,0.4026548672566372,1.590180068712095,20.0,21.08409450567756
414,3734296,Stephanie,TAS,7.869999886,10085,3164,347,349.6549999,0.150000006,1.279999971,6.429999828,0.0,2,28,317,1093,379,0.4192477876106195,1.8164470927338696,21.167209432250605,22.352535549712208
415,7706024,Patricia,SA,6.75,10080,2048,257,247.73,1.850000024,1.529999971,3.380000114,0.0,23,26,208,761,329,0.3639380530973451,1.567348671613014,20.0,21.11940920069963
416,1898320,Cheyenne,QLD,3.910000086,5908,1850,299,251.8180001,0.0,0.0,3.910000086,0.0,0,0,299,717,299,0.3307522123893805,1.1372076234739055,20.0,20.65609817041006
417,6781565,Jennifer,QLD,10.28999996,14172,2937,416,379.312,4.5,0.379999995,5.409999847,0.0,53,8,355,1024,530,0.5862831858407079,2.4561868737637935,28.622150443949277,30.874479026595377
418,3007635,William,VIC,9.18999958,13744,2763,391,356.5839996,2.150000095,1.870000005,5.170000076,0.0,30,34,327,1049,485,0.536504424778761,2.220467391876079,25.875291666538203,27.849971744635322
419,4264908,Maria,WA,4.409999847,6326,2291,210,230.2859998,2.410000086,0.039999999,1.960000038,0.0,29,1,180,839,269,0.2975663716814159,1.1455425149628404,20.0,20.702518115439076
420,5260538,Amy,VIC,2.74000001,4081,1880,197,199.321,0.059999999,0.200000003,2.470000029,0.0,1,5,191,692,204,0.22566371681415928,0.7863323637797401,20.0,20.453205252783256
421,7486460,Phyllis,SA,4.420000076,6559,1905,267,239.7290001,0.0,0.25999999,4.139999866,0.0,0,7,260,1173,274,0.3030973451327434,1.1574499075649556,20.0,20.728393347955247
422,7197323,Julia,QLD,4.710000038,6708,1995,171,196.668,1.610000014,0.079999998,3.019999981,0.0,20,2,149,1269,213,0.23561946902654868,1.053455128645062,20.0,20.74494017046559
423,6963135,John,NSW,7.829999924,11658,1554,264,229.1879999,0.200000003,4.349999905,3.279999971,0.0,2,98,164,845,366,0.40486725663716816,1.7804804376064105,20.748087001046386,22.09116259036424
424,9814131,Dana,QLD,0.779999971,1202,1463,84,117.132,0.0,0.0,0.779999971,0.0,0,0,84,506,84,0.09292035398230089,0.2692171491779534,20.0,20.13348510508343
425,4599865,Katie,QLD,6.340000153,9819,1775,238,223.9090002,1.340000033,0.349999994,4.650000095,0.0,19,8,211,838,284,0.3141592920353982,1.411300804070768,20.0,21.090424498181516
426,6382287,Adrienne,VIC,6.699999809,10129,2010,255,244.8289998,0.02,2.74000001,3.940000057,0.0,1,48,206,705,305,0.33738938053097345,1.5034988477269116,20.0,21.12485077320303
427,8990340,Courtney,QLD,7.150000095,11100,1819,261,239.7000001,2.460000038,0.870000005,3.819999933,0.0,36,22,203,1179,355,0.3926991150442478,1.6756487429866642,20.0,21.23268275077043
428,4772811,Chris,NSW,4.179999828,6198,1852,249,227.4779998,0.0,0.0,4.179999828,0.0,0,0,249,1191,249,0.2754424778761062,1.0730095573414142,20.0,20.68830339543019
429,3317336,Justin,NSW,3.450000048,4562,2560,199,235.512,0.0,0.0,3.450000048,0.0,0,0,199,1241,199,0.22013274336283187,0.8714688606990738,20.0,20.50662150531664
430,3763642,Joseph,NSW,8.56000042,11268,2218,241,251.2280004,5.880000114,0.930000007,1.75,0.0,49,20,172,1199,359,0.3971238938053097,1.8437409519142016,21.485267049120093,22.829535291489314
